stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
6830,5196,Lake Shore Blvd West at Park Lawn Rd West Side,,43.622602,-79.481558,,,,,,1
6831,5250,Lawrence Ave East at Bridgeport Dr,,43.778477,-79.140996,,,,,,1
6832,408,Birchmount Rd at Exford Dr North Side,,43.754918,-79.287706,,,,,,1
6834,8334,Sutherland Dr at Rolph Rd,,43.700469,-79.367108,,,,,,1
6835,993,1234 Dupont St,,43.66824,-79.44172,,,,,,1
6836,5930,O'Connor Dr at Glenwood Cres,,43.702345,-79.315985,,,,,,1
6837,6688,Pharmacy Ave at Dawes Rd,,43.708426,-79.290411,,,,,,1
6839,2136,Dundas St East at Yonge St - Dundas Station,,43.656426,-79.380755,,,,,,2
6840,3490,Dundas St West at Chelsea Ave North Side,,43.658209,-79.452836,,,,,,1
6841,6454,Huntingwood Dr at Kittery Blvd,,43.796674,-79.286192,,,,,,1
6842,1494,Mill Rd at Rathburn Rd Loop,,43.645355,-79.590085,,,,,,1
6844,7893,Keele St at Junction Rd,,43.667688,-79.465429,,,,,,1
6845,1030,Dupont St at Symington Ave,,43.665812,-79.45108,,,,,,1
6848,1625,Warden Ave at Mack Ave North Side,,43.700133,-79.275932,,,,,,1
6850,7583,Carlingview Dr at Meteor Dr South Side,,43.680524,-79.592833,,,,,,1
6851,3084,Queen St West at John St,,43.649947,-79.390954,,,,,,1
6852,10271,Linkwood Lane at Opposite 5 Shady Golfway,,43.717633,-79.326338,,,,,,1
6853,1840,400 Danforth Rd (Birchmount Garage),,43.705338,-79.269294,,,,,,2
6854,3409,Chaplin Cres at Duncannon Dr,,43.700339,-79.410496,,,,,,2
6856,13443,Lambton Ave at Weston Rd West Side,,43.68406,-79.484884,,,,,,1
6857,11338,195-205-215 Wynford Dr,,43.723798,-79.324911,,,,,,1
6858,6330,Crescent Rd at Cluny Dr,,43.677528,-79.386115,,,,,,2
6860,6928,Ranee Ave at Mikado Ave,,43.724461,-79.44284,,,,,,1
6861,9516,280 Yorkland Blvd (North),,43.77336,-79.333911,,,,,,1
6862,7589,32 Carluke Cres,,43.760901,-79.390001,,,,,,1
6863,11698,Disco Rd at Brockport Dr West Side,,43.702435,-79.590215,,,,,,2
6864,11001,The Donway East at Dutch Myrtleway,,43.740834,-79.343924,,,,,,1
6865,9033,Yonge St at Park Home Ave,,43.769422,-79.413082,,,,,,1
6867,3119,St Clair Ave East at Glenburn Ave,,43.708511,-79.29844,,,,,,1
6868,7901,Keele St at West Toronto St,,43.669883,-79.466359,,,,,,2
6869,2431,Evans Ave at Arnold St,,43.616399,-79.521073,,,,,,1
6870,2723,Islington Ave at Kingsmoor Gate North Side,,43.741105,-79.56691,,,,,,1
6872,13887,Sheppard Ave East at Rainbow Ridge Ave,,43.807286,-79.162715,,,,,,1
6874,8850,Wilson Ave at Dallner Rd,,43.71993,-79.513678,,,,,,1
6875,9995,McCowan Rd at 14Th Ave,,43.849009,-79.279491,,,,,,1
6876,11552,Newgale Gate at Finchdene Sq West Side,,43.818881,-79.238096,,,,,,1
6877,6889,The Queensway at Glendale Ave - St Joseph's Health Centre,,43.639302,-79.451069,,,,,,1
6878,13422,2980 Don Mills Rd,,43.78231,-79.352329,,,,,,1
6879,8983,Yonge St at Elmhurst Ave,,43.763356,-79.411485,,,,,,1
6880,5966,Ossington Ave at Essex St,,43.66628,-79.427347,,,,,,1
6881,7283,Sheppard Ave West at Gorman Park Rd,,43.753278,-79.448484,,,,,,2
6882,388,Birchmount Rd at Canadian Rd,,43.761238,-79.290304,,,,,,2
6883,4096,Kennedy Rd at Lawrence Ave East,,43.749694,-79.27518,,,,,,1
6884,1175,Jane St at Weatherell St,,43.651398,-79.485222,,,,,,1
6886,292,Bayview Ave at Finch Ave East North Side,,43.785614,-79.392136,,,,,,1
6887,2629,Finch Ave West at Sentinel Rd,,43.761191,-79.499797,,,,,,1
6888,6464,Huntingwood Dr at Victoria Park Ave,,43.780531,-79.324892,,,,,,1
6889,8817,Willowdale Ave at Otonabee Ave,,43.796052,-79.413261,,,,,,1
6890,3718,Opposite 215 Horner Ave,,43.607917,-79.517485,,,,,,1
6891,9558,Milner Ave at Burrows Hall Blvd,,43.794918,-79.219399,,,,,,1
6892,1521,Royal York Rd at Usher Ave,,43.655551,-79.514837,,,,,,1
6893,1599,2501 Steeles Ave West,,43.784126,-79.48278,,,,,,1
6895,7582,Carlingview Dr at Renforth Dr,,43.677093,-79.5913,,,,,,1
6896,1978,Don Mills Rd at Wynford Dr,,43.723169,-79.339832,,,,,,1
6898,2890,McNicoll Ave at Innislawn Rd,,43.807506,-79.316335,,,,,,1
6900,4126,Kennedy Rd at Stratton Ave,,43.737942,-79.270186,,,,,,2
6901,11347,St Dennis Dr at Opposite 195-205-215 Wynford Dr,,43.723589,-79.324472,,,,,,2
6902,3059,Queen St East at Logan Ave,,43.660599,-79.342373,,,,,,1
6904,1929,Don Mills Rd at Fairview Mall Dr North Side,,43.77953,-79.348701,,,,,,1
6905,9840,Brenyon Way at Pioneer Pathway,,43.806469,-79.213787,,,,,,1
6906,2576,Finch Ave East at Winlock Park,,43.784179,-79.395886,,,,,,1
6908,13569,Opposite 709 Milner Ave,,43.796148,-79.21391,,,,,,1
6909,13439,The Pond Rd at Ian MacDonald Blvd,,43.770797,-79.498522,,,,,,1
6910,5232,Lawrence Ave East at Bellamy Rd North West Side,,43.757749,-79.235742,,,,,,1
6911,6246,Bannatyne Dr at Leslie St,,43.758594,-79.361542,,,,,,1
6912,2386,Eglinton Ave West at Nairn Ave,,43.694343,-79.456028,,,,,,1
6913,11527,Valley Woods Rd at York Mills Rd,,43.758994,-79.33307,,,,,,2
6914,7800,Hackberry St at Elswick Rd,,43.705996,-79.324262,,,,,,1
6915,6771,Prince Edward Dr South at Bloor St West South Side,,43.648017,-79.505305,,,,,,1
6916,4456,Louvain St at Humber Blvd,,43.680602,-79.482233,,,,,,1
6917,9639,Brimley Rd at Lombardy Cres North Side,,43.73219,-79.246028,,,,,,1
6918,4323,Kipling Ave at Hinton Rd,,43.725844,-79.573657,,,,,,1
6919,3391,Calvington Dr at Dalraith Rd,,43.732035,-79.490497,,,,,,2
6920,11611,Steeles Ave East at Markham Rd West Side,,43.836512,-79.25219,,,,,,1
6921,14116,McNicoll Ave at Stonebridge Blvd,,43.80556,-79.324084,,,,,,1
6922,6193,The Westway at Kipling Ave,,43.685799,-79.554456,,,,,,1
6923,3683,Greenwood Ave at Oakvale Ave South Side,,43.6794,-79.331625,,,,,,1
6924,677,Burnhamthorpe Rd at Burnhamthorpe Park Blvd West Side,,43.650449,-79.533969,,,,,,1
6925,5364,Lawrence Ave West at Dufflaw Rd,,43.712892,-79.460753,,,,,,1
6926,5239,Lawrence Ave East at Brimley Rd,,43.753319,-79.255596,,,,,,1
6927,8794,Willowdale Ave at Byng Ave,,43.778631,-79.405942,,,,,,1
6928,9701,Gerrard St East at Malvern Ave,,43.685253,-79.294545,,,,,,1
6929,5687,Midland Ave at Baylawn Dr,,43.800337,-79.284978,,,,,,1
6930,9007,Yonge St at Upper Madison Ave (North),,43.76489,-79.411895,,,,,,1
6931,3745,Hullmar Dr at Shoreham Dr,,43.767097,-79.528588,,,,,,1
6933,1750,The Bridle Path at Saintfield Ave,,43.729257,-79.360483,,,,,,1
6934,8686,Opposite 451 The West Mall,,43.64707,-79.567951,,,,,,1
6935,13532,McCowan Rd at Manhattan Dr,,43.881911,-79.288247,,,,,,1
6936,6981,Royal York Rd at Bell Royal Crt North Side,,43.672553,-79.5223,,,,,,2
6938,5439,Leslie St at Eglinton Ave East North Side,,43.71835,-79.350236,,,,,,1
6939,253,Bay St at Hagerman St,,43.654565,-79.383369,,,,,,1
6940,4427,Lawrence Ave East at West Hill Dr,,43.769932,-79.179771,,,,,,1
6941,3491,Dundas St West at Chelsea Ave,,43.658218,-79.453041,,,,,,1
6942,7926,Lawson Rd at Centennial Rd West Side,,43.787462,-79.151168,,,,,,1
6943,13955,Roywood Dr at Marbury Cres (East) East Side,,43.764386,-79.33345,,,,,,1
6944,1013,Dupont St at Huron St West Side,,43.675327,-79.405139,,,,,,1
6945,1266,Maniza Rd at Plewes Rd,,43.734903,-79.464216,,,,,,1
6946,14142,Birchmount Rd at Newlands Ave,,43.710031,-79.269463,,,,,,1
6947,6607,Morningside Ave at Lawrence Ave East North Side,,43.769376,-79.186259,,,,,,1
6948,12038,Queen's Plate Dr (West) at Janda Crt,,43.723155,-79.600731,,,,,,1
6951,1780,Cosburn Ave at Gledhill Ave,,43.697067,-79.313067,,,,,,1
6952,2014,Dufferin St at Alma Ave,,43.644509,-79.429381,,,,,,1
6953,8123,Spadina Ave at Front St West,,43.642934,-79.394028,,,,,,1
6954,9008,Yonge St at Horsham Ave North Side,,43.775575,-79.414331,,,,,,1
6955,1089,Gerrard St East at Greenwood Ave,,43.670802,-79.328156,,,,,,2
6956,6986,Royal York Rd at Country Club Dr,,43.67465,-79.523452,,,,,,1
6958,5016,Dundas St West at Humber Hill Ave,,43.664716,-79.501573,,,,,,1
6959,11626,Sewells Rd at Hupfield Trail West Side,,43.814431,-79.213541,,,,,,1
6960,1293,McCowan Rd at Eglinton Ave East South Side,,43.73832,-79.238182,,,,,,1
6961,490,Bloor St West at Avenue Rd,,43.66884,-79.393879,,,,,,1
6962,1543,Sheppard Ave East at Wilfred Ave,,43.764976,-79.394809,,,,,,1
6963,3505,Dundas St West at Jane St,,43.665764,-79.490945,,,,,,1
6964,4640,Steeles Ave East at Old Kennedy Rd,,43.825479,-79.299832,,,,,,1
6965,7552,Birchmount Rd at Hollis Ave South Side,,43.694816,-79.263149,,,,,,2
6966,5344,Lawrence Ave West at Bolingbroke Rd,,43.715134,-79.449301,,,,,,1
6968,2724,Islington Ave at Kingsmoor Gate South Side,,43.740391,-79.566904,,,,,,2
6969,3830,Islington Ave at Resources Rd South Side,,43.707793,-79.551878,,,,,,1
6970,7291,Sheppard Ave West at Northover St,,43.741344,-79.501572,,,,,,1
6971,7591,Carluke Cres at Fifeshire Rd (West),,43.759914,-79.389549,,,,,,1
6972,6451,Huntingwood Dr at Kennedy Rd,,43.795264,-79.293024,,,,,,1
6973,5450,Leslie St at Esther Shiner Blvd,,43.769218,-79.364041,,,,,,1
6974,7977,Military Trail at University of Toronto Scarborough,,43.785926,-79.186773,,,,,,1
6975,5704,Midland Ave at Gilder Dr,,43.735967,-79.258633,,,,,,1
6976,3840,Islington Ave at St Andrews Blvd,,43.701229,-79.548498,,,,,,1
6979,1271,Markland Dr at Cherry Post Cres (North),,43.633138,-79.582671,,,,,,1
6980,9019,Yonge St at Lawrence Ave East North Side - Lawrence Station,,43.725377,-79.402115,,,,,,1
6981,8703,Weston Rd at Ernest Dockray Ave,,43.690367,-79.498854,,,,,,1
6982,705,Caledonia Rd at Bridgeland Ave South Side,,43.723356,-79.469773,,,,,,1
6983,8147,St Clair Ave West at Arlington Ave,,43.680901,-79.428975,,,,,,1
6984,486,Bloor St East at Yonge St,,43.67034,-79.38664,,,,,,1
6985,8329,Sutherland Dr at Hanna Rd,,43.701423,-79.365594,,,,,,1
6986,6766,Pleasant View Dr at Brian Dr,,43.784614,-79.333107,,,,,,1
6988,2938,Morningside Ave at Coronation Dr,,43.76203,-79.183779,,,,,,1
6989,10707,Atkinson Ave at Rosedale Heights Dr (North),,43.817483,-79.450148,,,,,,1
6990,7677,Ellesmere Rd at Bellamy Rd North,,43.774537,-79.241437,,,,,,1
6991,74,Avenue Rd at Yorkville Ave,,43.670438,-79.394979,,,,,,1
6992,6804,Queen St East at Glen Manor Dr,,43.671698,-79.292442,,,,,,1
6994,6777,Prince Edward Dr South at Glenellen Dr West,,43.639644,-79.501717,,,,,,1
6996,4131,Kennedy Rd at Trojan Gate,,43.804063,-79.298391,,,,,,1
6998,7473,York Mills Rd at Sandfield Rd,,43.750689,-79.374746,,,,,,1
6999,8811,Willowdale Ave at Newton Dr,,43.79424,-79.412223,,,,,,1
7000,4338,Kipling Ave at Mattice Rd,,43.646894,-79.537407,,,,,,2
7001,1203,Aukland Rd at Dundas St West,,43.638579,-79.538367,,,,,,1
7002,4784,Avenue Rd at Hillhurst Blvd,,43.712201,-79.411793,,,,,,2
7003,3755,Islington Ave at Allenby Ave,,43.711273,-79.553078,,,,,,1
7004,12603,Markham Rd at Nashdene Rd,,43.820127,-79.245947,,,,,,2
7005,8294,Steeles Ave West at Norfinch Dr,,43.773147,-79.531973,,,,,,1
7006,3287,Alliance Ave at Dalrymple Dr,,43.676781,-79.49008,,,,,,2
7007,9259,Martin Grove Rd at Gihon Spring Dr,,43.753916,-79.599856,,,,,,1
7008,2180,Dundas St West at Subway Cres,,43.635838,-79.5401,,,,,,1
7009,8465,Victoria Park Ave at Gordon Baker Rd,,43.81076,-79.339383,,,,,,1
7010,9666,20 Lesmill Rd,,43.756615,-79.352929,,,,,,1
7011,9374,Christie St at Tyrrel Ave,,43.678341,-79.424458,,,,,,1
7013,720,Caledonia Rd at Glengrove Ave,,43.706807,-79.465457,,,,,,1
7014,4214,Kingston Rd at Chine Dr,,43.713921,-79.245046,,,,,,1
7015,7342,Spadina Rd at Bernard Ave,,43.672078,-79.405882,,,,,,1
7016,1477,590 Rathburn Rd,,43.649652,-79.583489,,,,,,1
7017,5970,Ossington Ave at Hallam St,,43.668114,-79.428289,,,,,,1
7018,4045,Keele St at Wandle Ave,,43.731083,-79.482944,,,,,,1
7019,3322,60 Belfield Rd,,43.703524,-79.569311,,,,,,1
7020,4231,Kingston Rd at Hunt Club Dr,,43.68369,-79.276978,,,,,,1
7021,1162,Islington Ave at Anglesey Blvd,,43.66386,-79.531702,,,,,,1
7022,40,Annette St at Runnymede Rd,,43.659969,-79.480162,,,,,,1
7023,1802,Cummer Ave at Bayview Ave,,43.792124,-79.39381,,,,,,1
7025,9280,Antibes Dr (North) at Torresdale Ave,,43.781966,-79.449941,,,,,,1
7026,5501,Lloyd Manor Rd at Rathburn Rd,,43.659217,-79.546634,,,,,,1
7027,2530,Finch Ave East at Walkway to Sprucewood Crt,,43.794952,-79.32286,,,,,,1
7028,4858,Carlaw Ave at Queen St East,,43.660953,-79.339939,,,,,,1
7030,8637,Wellesley St East at Sherbourne St,,43.667166,-79.374485,,,,,,1
7031,11286,Humberwood Blvd at Hullrick Dr (South),,43.721747,-79.61282,,,,,,1
7032,7094,Scarlett Rd at La Rose Ave,,43.686968,-79.513366,,,,,,2
7036,11043,Kipling Ave at Finch Ave West,,43.743074,-79.581786,,,,,,1
7037,1146,Highview Ave at Kennedy Rd,,43.702364,-79.256107,,,,,,2
7038,6564,Meadowvale Rd at Zoo Rd,,43.818114,-79.173192,,,,,,1
7039,5320,Lawrence Ave East at Tower Dr,,43.744754,-79.298236,,,,,,1
7040,13633,Markham Rd at Elson St,,43.840339,-79.251667,,,,,,1
7042,10478,Steeles Ave East at Milliken GO Station,,43.824582,-79.302567,,,,,,2
7046,3938,Jane St at William Cragg Dr North Side,,43.722732,-79.50889,,,,,,1
7047,6206,The Westway at Wincott Dr,,43.687522,-79.549582,,,,,,1
7048,7851,Hoskin Ave at Tower Rd - Wycliffe College,,43.664544,-79.395953,,,,,,1
7049,6551,Marlee Ave at Roselawn Ave,,43.702311,-79.441199,,,,,,1
7050,5643,Martin Grove Rd at Royalcrest Rd,,43.752422,-79.599501,,,,,,1
7052,8059,Railside Rd (West) at Lawrence Ave East South Side,,43.740203,-79.324615,,,,,,2
7053,1324,Midland Ave at Brussels Rd,,43.732556,-79.257169,,,,,,1
7054,1715,Bayview Ave at Broadway Ave,,43.713964,-79.377724,,,,,,1
7055,8805,Willowdale Ave at Greenfield Ave South Side,,43.765365,-79.400362,,,,,,1
7056,3380,Brooklawn Ave at Sloley Rd,,43.71939,-79.234702,,,,,,2
7057,2545,Finch Ave East at Sandhurst Cir (East),,43.809001,-79.262558,,,,,,1
7060,6829,Queen St West at Peter St,,43.64922,-79.393771,,,,,,1
7061,7313,Sherbourne St at Dundas St East,,43.658477,-79.371168,,,,,,1
7062,6994,Royal York Rd at Eglinton Ave West,,43.682456,-79.52678,,,,,,1
7063,1857,Danforth Rd at Medford Ave,,43.698709,-79.273571,,,,,,1
7064,3460,Crow Trail at Tapscott Rd,,43.807819,-79.232668,,,,,,1
7066,2432,Evans Ave at Bellman Ave East Side,,43.61425,-79.532809,,,,,,1
7067,2930,1315 Morningside Ave,,43.805598,-79.20091,,,,,,1
7068,2224,The East Mall at West Deane Valley Rd,,43.666704,-79.572201,,,,,,1
7073,5856,370 Norfinch Dr,,43.770049,-79.531849,,,,,,1
7074,10765,Dovercourt Rd at Geary Ave,,43.67079,-79.433281,,,,,,1
7076,7527,Belfield Rd at Attwell Dr,,43.698236,-79.591811,,,,,,1
7077,6947,Rexdale Blvd at Martin Grove Rd,,43.713892,-79.58083,,,,,,1
7078,8086,Sentinel Rd at Hucknall Rd (North),,43.75699,-79.499016,,,,,,1
7079,9658,20 Graydon Hall Dr,,43.762983,-79.345295,,,,,,1
7080,11341,Opposite 4400 Dufferin St,,43.765369,-79.465972,,,,,,1
7081,2945,Morningside Ave at Gardentree St South Side,,43.759612,-79.182708,,,,,,1
7082,2550,Finch Ave East at Seneca Hill Dr - Opposite Seneca College,,43.793442,-79.350627,,,,,,1
7083,383,Birchmount Rd at Bonniewood Rd South Side,,43.72737,-79.277056,,,,,,1
7084,6384,Flemington Rd at Ranee Ave,,43.723165,-79.448483,,,,,,1
7085,8551,Warden Ave at Comstock Rd,,43.721444,-79.284808,,,,,,1
7086,8760,Weston Rd at Ray Ave,,43.688661,-79.494487,,,,,,1
7087,13638,Markham Rd at Walkway to Clandfield St,,43.859253,-79.256305,,,,,,1
7089,10614,Rexdale Blvd at Queen's Plate Dr (East),,43.716605,-79.592338,,,,,,1
7090,10630,North Queen St at Manstor Rd,,43.61851,-79.557597,,,,,,1
7091,5786,Mortimer Ave at Linsmore Cres,,43.689443,-79.332075,,,,,,1
7092,8384,Underhill Dr at Doonaree Dr,,43.745335,-79.325826,,,,,,1
7093,1631,The West Mall at Trillium Health Centre (North Stop),,43.610381,-79.56148,,,,,,1
7095,6714,Pharmacy Ave at Innismore Cres,,43.735932,-79.301561,,,,,,1
7096,5827,Mt Pleasant Rd at Lawrence Ave East South Side,,43.725748,-79.397165,,,,,,1
7097,7964,McRae Dr at Sutherland Dr,,43.70842,-79.365512,,,,,,2
7098,9246,2397 Finch Ave West - Finch/Weston Centre,,43.751703,-79.54356,,,,,,1
7100,4400,Lansdowne Ave at Brandon Ave,,43.669207,-79.447534,,,,,,1
7101,10120,Park Lawn Rd at The Queensway North Side,,43.629486,-79.4904,,,,,,2
7102,4356,Kipling Ave at Prince George Dr South Side,,43.666968,-79.546523,,,,,,1
7103,492,Bloor St West at Bathurst St,,43.665214,-79.411078,,,,,,1
7106,7885,Keele St at Dovehouse Ave South Side,,43.749356,-79.487633,,,,,,2
7107,615,Brimley Rd at Applefield Dr (North),,43.768438,-79.260929,,,,,,1
7108,2064,Dufferin St at Jane Osler Blvd - Yorkdale Shopping Centre,,43.724737,-79.457304,,,,,,1
7109,7315,Sherbourne St at The Esplanade,,43.649212,-79.367441,,,,,,2
7111,8775,Weston Rd at Victoria Blvd,,43.689497,-79.496388,,,,,,1
7112,5861,115 Norfinch Dr,,43.761455,-79.529072,,,,,,1
7113,5708,Midland Ave at Huntingwood Dr,,43.796901,-79.283225,,,,,,1
7114,6671,Pharmacy Ave at Bolster Ave,,43.70656,-79.2896,,,,,,1
7115,2872,McCowan Rd at Finch Ave East North Side,,43.808611,-79.266562,,,,,,1
7116,4527,Petrolia Rd at Canarctic Dr,,43.776388,-79.488995,,,,,,1
7117,3727,Horner Ave at Sheldon Ave,,43.602326,-79.542849,,,,,,1
7118,5333,Lawrence Ave East at Woodcliff Pl West Side,,43.738509,-79.337564,,,,,,1
7119,10655,The Queensway at Lady Bank Rd,,43.624445,-79.511558,,,,,,1
7121,5351,Lawrence Ave West at Caledonia Rd West Side,,43.711463,-79.467181,,,,,,1
7122,5806,Mt Pleasant Rd at Broadway Ave,,43.711019,-79.391043,,,,,,1
7124,8572,Warden Ave at Hollis Ave North Side,,43.693189,-79.27304,,,,,,1
7126,2443,Evans Ave at Gamma St,,43.612363,-79.541086,,,,,,1
7127,3156,Victoria Park Ave at Sparks Ave,,43.808438,-79.338128,,,,,,1
7128,11256,Dawes Rd at Crescent Town Rd,,43.696704,-79.297354,,,,,,1
7129,5674,McCowan Rd at Meldazy Dr (North) North Side,,43.763574,-79.248106,,,,,,1
7130,9417,Dufferin St at Steeprock Dr,,43.761869,-79.465528,,,,,,1
7131,5499,Lloyd Manor Rd at North Heights Rd,,43.663912,-79.549793,,,,,,1
7132,1102,Gerrard St East at Parliament St,,43.662071,-79.3667,,,,,,2
7133,3305,Barkdene Hills at Gradwell Dr,,43.715844,-79.236105,,,,,,2
7134,4047,Keele St at Downsview Park Blvd,,43.736856,-79.48436,,,,,,1
7135,4755,Airport Rd at Ripon St South Side,,43.705848,-79.645322,,,,,,2
7136,11696,Brockport Dr at Belfield Rd North Side,,43.699977,-79.587936,,,,,,2
7137,390,Birchmount Rd at Cass Ave,,43.778865,-79.296902,,,,,,1
7138,7369,St Phillips Rd at Dixon Rd,,43.700006,-79.534443,,,,,,1
7139,10181,Dundas St West at Grace St,,43.650581,-79.41422,,,,,,2
7140,6544,Marlee Ave at Glengrove Ave South Side,,43.710515,-79.444518,,,,,,1
7141,625,Brimley Rd at Eglinton Ave East North Side,,43.737162,-79.248253,,,,,,1
7143,3213,Yonge St at Bloor St East North Side - Bloor Station,,43.670773,-79.38689,,,,,,1
7144,5141,Laird Dr at Industrial St,,43.707189,-79.362124,,,,,,1
7145,14250,Warden Ave at Cachet Pkwy (South),,43.888545,-79.342536,,,,,,2
7146,4872,Chisholm Ave at Epsom Ave,,43.692275,-79.30496,,,,,,1
7147,7382,Van Horne Ave at Clipper Rd,,43.788696,-79.331756,,,,,,1
7149,3009,Park St at Atlee Ave,,43.711491,-79.250708,,,,,,2
7150,5633,Martin Grove Rd at Racine Rd,,43.716605,-79.582177,,,,,,1
7151,659,Broadview Ave at Pottery Rd South Side,,43.683554,-79.357145,,,,,,1
7153,14149,7074 Warden Ave at Warden Centre Plaza,,43.821733,-79.324889,,,,,,1
7154,5690,Midland Ave at Midwest Rd (North),,43.765681,-79.270348,,,,,,1
7155,2962,Morningside Ave at Opposite Morningside Park,,43.780882,-79.19135,,,,,,1
7156,8333,Sutherland Dr at Rolph Rd,,43.700225,-79.36725,,,,,,1
7157,6491,Kingston Rd at Manse Rd,,43.775016,-79.177804,,,,,,1
7161,8584,Warden Ave at Lupin Dr North Side,,43.765746,-79.302059,,,,,,1
7162,8132,Spadina Ave at Sussex Ave South Side,,43.664224,-79.402616,,,,,,1
7163,12161,Atkinson Ave at Centre St,,43.812489,-79.443473,,,,,,1
7165,6307,140 Commander Blvd,,43.794904,-79.268618,,,,,,1
7166,14080,Park Lawn Rd at Gardiner Expressway (Eb Off Ramp),,43.62577,-79.485783,,,,,,1
7167,157,Bathurst St at Invermay Ave,,43.741617,-79.435168,,,,,,1
7168,3209,Yonge St at Alexander St,,43.662802,-79.383587,,,,,,1
7169,2916,Midland Ave at St Clair Ave East South Side,,43.718401,-79.251308,,,,,,1
7171,2146,Dundas St West at Beverley St,,43.65371,-79.393961,,,,,,2
7172,8437,Victoria Park Ave at Cassandra Blvd,,43.754257,-79.313859,,,,,,1
7173,6955,400 Rockcliffe Blvd - Rockcliffe Middle School,,43.674444,-79.488405,,,,,,1
7174,247,Bay St at Front St West - Union Station,,43.645849,-79.378935,,,,,,1
7175,3692,Grenoble Dr at Spanbridge Rd North Side,,43.713269,-79.32674,,,,,,1
7176,5720,Midland Ave at McNicoll Ave,,43.814436,-79.292004,,,,,,1
7177,10621,North Queen St at The Queensway North Side,,43.61511,-79.556375,,,,,,1
7178,4093,Kennedy Rd at Landseer Rd South Side,,43.734685,-79.269149,,,,,,1
7179,7089,Scarlett Rd at Eglinton Ave West,,43.684124,-79.511769,,,,,,1
7180,8271,Steeles Ave West at Fenmar Dr East Side,,43.766574,-79.563755,,,,,,1
7181,5881,131 Oakdale Rd,,43.742731,-79.525905,,,,,,1
7182,106,Bathurst St at Chabad Gate,,43.799281,-79.447256,,,,,,1
7183,6751,Pharmacy Ave at St Clair Ave East,,43.709678,-79.290706,,,,,,1
7184,5821,Mt Pleasant Rd at Golfdale Rd,,43.733037,-79.399452,,,,,,2
7185,7270,Sheppard Ave West at Bryant St West Side,,43.754543,-79.443751,,,,,,1
7186,2187,Dundas St West at Sheridan Ave,,43.649825,-79.433524,,,,,,2
7187,5969,Ossington Ave at Hallam St,,43.667784,-79.427976,,,,,,1
7188,8693,Weston Rd at Aura Lea Blvd,,43.723246,-79.536833,,,,,,1
7190,2239,Eglinton Ave East at Bayview Ave,,43.711241,-79.376822,,,,,,1
7192,6783,Prince Edward Dr South at Kingslea Gardens,,43.640679,-79.501964,,,,,,1
7193,11914,Front St East at Parliament St,,43.651418,-79.362968,,,,,,1
7194,8246,Steeles Ave East at Willowdale Ave,,43.79913,-79.414582,,,,,,1
7195,11106,Three Valleys Dr at Groveland Cres,,43.751639,-79.335076,,,,,,1
7196,6263,Berry Rd at Prince Edward Dr South,,43.634927,-79.499316,,,,,,1
7197,161,Bathurst St at King St West,,43.643664,-79.402522,,,,,,1
7199,2892,McNicoll Ave at Leslie St,,43.801451,-79.370452,,,,,,1
7200,8911,Woodbine Ave at Columbine Ave,,43.671862,-79.307149,,,,,,2
7201,6649,Parliament St at St James Ave South Side,,43.66965,-79.370267,,,,,,1
7202,6895,The Queensway at Islington Ave,,43.62379,-79.51454,,,,,,1
7203,13622,Flemington Rd at Dynasty Lane,,43.718814,-79.44674,,,,,,1
7204,2423,Emmett Ave at Verona Ave,,43.688587,-79.503988,,,,,,1
7206,4721,Wynford Dr at Eglinton Ave East,,43.72506,-79.325723,,,,,,1
7207,1801,Opposite 205 Cummer Ave,,43.789086,-79.408265,,,,,,1
7209,3230,Yonge St at College Park,,43.659905,-79.382592,,,,,,1
7210,9464,Cosburn Ave at Coxwell Ave,,43.694223,-79.327828,,,,,,1
7211,4156,King St West at Bathurst St,,43.644048,-79.402307,,,,,,1
7212,8187,St Clair Ave West at Warren Rd East Side,,43.685631,-79.405781,,,,,,1
7213,4653,Symington Ave at Adrian Ave,,43.667821,-79.452188,,,,,,1
7214,9852,Murison Blvd at Usherwood Crt East Side,,43.79973,-79.206015,,,,,,1
7216,5459,Leslie St at Marshfield Crt,,43.732103,-79.355219,,,,,,2
7217,3069,Queen St East at Sackville St,,43.656346,-79.361351,,,,,,1
7218,9146,4148 Jane St,,43.75959,-79.518409,,,,,,1
7219,5943,O'Connor Dr at Woodbine Ave West Side,,43.699971,-79.319573,,,,,,1
7220,4229,Kingston Rd at Guildwood Pkwy East Side,,43.74987,-79.205505,,,,,,1
7221,14092,Pearson Airport Terminal 1 (Ground Level Column R4),,43.681739,-79.611041,,,,,,1
7222,9452,Cosburn Ave at Linsmore Cres,,43.692559,-79.334938,,,,,,1
7223,314,Bayview Ave at Ruddington Dr South Side,,43.787767,-79.3928,,,,,,1
7224,6901,1611 The Queensway,,43.616891,-79.543869,,,,,,1
7225,6703,Pharmacy Ave at Finch Ave East,,43.794107,-79.325661,,,,,,1
7226,8741,Weston Rd at Lanyard Rd,,43.748184,-79.541419,,,,,,1
7227,4779,Avenue Rd at Glengrove Ave West,,43.716875,-79.413205,,,,,,2
7229,9398,Evans Ave at Ourland Ave,,43.619134,-79.50928,,,,,,2
7230,12343,Concord Ave at Bloor St West,,43.661842,-79.426954,,,,,,1
